unit,state,unit_fe,group,g,year,year_fe,treat,rel_year,rel_year_binned,error,te,te_dynamic,dep_var,w
212,2,-1.48367698173914,Group 3,0,2005,-0.803567136802463,false,Inf,Inf,-1.28184310259746,0,0.0,-3.56908722113906,0.5
212,2,-1.48367698173914,Group 3,0,2006,-0.277361309162081,false,Inf,Inf,0.350780228763476,0,0.0,-1.41025806213774,1.5
212,2,-1.48367698173914,Group 3,0,2007,0.335747878772062,false,Inf,Inf,1.15876933301842,0,0.0,0.0108402300513484,1.0
212,2,-1.48367698173914,Group 3,0,2008,1.27479674976496,false,Inf,Inf,-0.069809211521604,0,0.0,-0.278689443495781,0.5
212,2,-1.48367698173914,Group 3,0,2009,0.0217877904357863,false,Inf,Inf,-0.594491910490189,0,0.0,-2.05638110179354,0.5
212,2,-1.48367698173914,Group 3,0,2010,1.34900046899955,false,Inf,Inf,-0.0786498154914007,0,0.0,-0.213326328230984,0.5
212,2,-1.48367698173914,Group 3,0,2011,-0.638729137939916,false,Inf,Inf,0.206625286235514,0,0.0,-1.91578083344354,1.0
212,2,-1.48367698173914,Group 3,0,2012,0.728369717538406,false,Inf,Inf,-0.429717903486631,0,0.0,-1.18502516768736,1.5
212,2,-1.48367698173914,Group 3,0,2013,2.28531641227458,false,Inf,Inf,-0.511617470302719,0,0.0,0.290021960232726,1.0
212,2,-1.48367698173914,Group 3,0,2014,-2.05350931577627,false,Inf,Inf,-0.270336234797021,0,0.0,-3.80752253231243,2.0
212,2,-1.48367698173914,Group 3,0,2015,0.979716809648867,false,Inf,Inf,0.0865171876251336,0,0.0,-0.417442984465137,2.0
212,2,-1.48367698173914,Group 3,0,2016,0.476172514774286,false,Inf,Inf,-0.638472747339113,0,0.0,-1.64597721430396,1.5
212,2,-1.48367698173914,Group 3,0,2017,-1.55996213051927,false,Inf,Inf,2.54924607736987,0,0.0,-0.494393034888541,0.5
212,2,-1.48367698173914,Group 3,0,2018,-1.31263144631857,false,Inf,Inf,0.42772125608669,0,0.0,-2.36858717197102,0.5
212,2,-1.48367698173914,Group 3,0,2019,-1.38903956963763,false,Inf,Inf,-1.86806059042235,0,0.0,-4.74077714179912,2.0
212,2,-1.48367698173914,Group 3,0,2020,1.66878344815688,false,Inf,Inf,0.704852459476956,0,0.0,0.889958925894701,0.5
213,2,-0.723881516556692,Group 1,2000,1990,-0.831888609089648,false,-10.0,-6.0,0.567319729218493,0,0.0,-0.988450396427847,1.0
213,2,-0.723881516556692,Group 1,2000,1991,-0.819401585295413,false,-9.0,-6.0,0.937759214538332,0,0.0,-0.605523887313772,1.5
213,2,-0.723881516556692,Group 1,2000,1992,0.332662683436442,false,-8.0,-6.0,-0.66869764771452,0,0.0,-1.05991648083477,1.0
213,2,-0.723881516556692,Group 1,2000,1993,0.983822528981536,false,-7.0,-6.0,0.00959470081584792,0,0.0,0.269535713240692,0.5
213,2,-0.723881516556692,Group 1,2000,1994,1.7569568531912,false,-6.0,-6.0,0.731386307764214,0,0.0,1.76446164439872,2.0
213,2,-0.723881516556692,Group 1,2000,1995,-0.231709219415849,false,-5.0,-5.0,1.71496497106126,0,0.0,0.759374235088724,1.5
213,2,-0.723881516556692,Group 1,2000,1996,-0.204833637103835,false,-4.0,-4.0,-0.238634952260594,0,0.0,-1.16735010592112,2.0
213,2,-0.723881516556692,Group 1,2000,1997,-0.114654833653277,false,-3.0,-3.0,1.01980226940812,0,0.0,0.181265919198155,2.0
213,2,-0.723881516556692,Group 1,2000,1998,-0.876314178259169,false,-2.0,-2.0,0.570047986077688,0,0.0,-1.03014770873817,2.0
213,2,-0.723881516556692,Group 1,2000,1999,-0.452152588509498,false,-1.0,-1.0,-0.398947422991418,0,0.0,-1.57498152805761,1.5
213,2,-0.723881516556692,Group 1,2000,2000,0.677471604321688,true,0.0,0.0,-0.613643015283439,2,0.0,1.33994707248156,0.5
213,2,-0.723881516556692,Group 1,2000,2001,0.75119064490605,true,1.0,1.0,-0.0668460267178986,2,0.05,2.01046310163146,1.5
213,2,-0.723881516556692,Group 1,2000,2002,-0.203376544908051,true,2.0,2.0,1.13668162929083,2,0.1,2.30942356782608,2.0
213,2,-0.723881516556692,Group 1,2000,2003,-0.971406636740265,true,3.0,3.0,1.04650176097662,2,0.15,1.50121360767966,1.0
213,2,-0.723881516556692,Group 1,2000,2004,0.785036133436771,true,4.0,4.0,-0.172231105035998,2,0.2,2.08892351184408,2.0
213,2,-0.723881516556692,Group 1,2000,2005,1.32884244161109,true,5.0,5.0,-0.0947669118974094,2,0.25,2.76019401315699,1.0
213,2,-0.723881516556692,Group 1,2000,2006,0.42516196266104,true,6.0,6.0,-2.4211903358415,2,0.3,-0.419909889737156,1.5
213,2,-0.723881516556692,Group 1,2000,2007,1.49937671733037,true,7.0,6.0,0.4369147913067,2,0.35,3.56240999208038,1.5
213,2,-0.723881516556692,Group 1,2000,2008,0.498323210351588,true,8.0,6.0,0.0472578189810732,2,0.4,2.22169951277597,0.5
213,2,-0.723881516556692,Group 1,2000,2009,-0.743998011382351,true,9.0,6.0,-0.304491574023804,2,0.45,0.677628898037153,1.5
213,2,-0.723881516556692,Group 1,2000,2010,-0.198613370210438,true,10.0,6.0,-0.212088986897418,2,0.5,1.36541612633545,1.5
213,2,-0.723881516556692,Group 1,2000,2011,-1.72139915604993,true,11.0,6.0,-0.455432950860764,2,0.55,-0.350713623467391,1.0
213,2,-0.723881516556692,Group 1,2000,2012,-0.782450517332421,true,12.0,6.0,-0.371969502410241,2,0.6,0.721698463700646,1.0
213,2,-0.723881516556692,Group 1,2000,2013,-0.630171361065018,true,13.0,6.0,0.742601405083674,2,0.65,2.03854852746196,0.5
213,2,-0.723881516556692,Group 1,2000,2014,0.495703588704475,true,14.0,6.0,0.658505332031934,2,0.7,3.13032740417972,1.5
213,2,-0.723881516556692,Group 1,2000,2015,-1.54575633564161,true,15.0,6.0,-0.690764737268209,2,0.75,-0.21040258946651,2.0
213,2,-0.723881516556692,Group 1,2000,2016,-0.935869303855597,true,16.0,6.0,-1.52706741356843,2,0.8,-0.386818233980719,1.5
213,2,-0.723881516556692,Group 1,2000,2017,-1.36105987834289,true,17.0,6.0,0.304361603760359,2,0.85,1.06942020886078,1.5
213,2,-0.723881516556692,Group 1,2000,2018,-0.694391209614463,true,18.0,6.0,0.3223994186103,2,0.9,1.80412669243914,0.5
213,2,-0.723881516556692,Group 1,2000,2019,0.41242974576805,true,19.0,6.0,-0.184513091580888,2,0.95,2.45403513763047,1.5
213,2,-0.723881516556692,Group 1,2000,2020,0.0481384011381343,true,20.0,6.0,0.0189531869127202,2,1.0,2.34321007149416,0.5
214,31,6.25963054315438,Group 2,2010,1990,-0.708856251835611,false,-20.0,-6.0,0.927894553143832,0,0.0,6.4786688444626,2.0
214,31,6.25963054315438,Group 2,2010,1991,-0.479452598444187,false,-19.0,-6.0,0.168714197072526,0,0.0,5.94889214178272,1.5
214,31,6.25963054315438,Group 2,2010,1992,-0.32474585309337,false,-18.0,-6.0,-0.601195144256455,0,0.0,5.33368954580455,1.5
214,31,6.25963054315438,Group 2,2010,1993,1.37346249629182,false,-17.0,-6.0,-0.369332477016775,0,0.0,7.26376056242942,1.0
214,31,6.25963054315438,Group 2,2010,1994,0.362263043256736,false,-16.0,-6.0,-0.434704600678884,0,0.0,6.18718898573223,1.0
214,31,6.25963054315438,Group 2,2010,1995,-1.5356555390111,false,-15.0,-6.0,0.0313492952260412,0,0.0,4.75532429936932,2.0
214,31,6.25963054315438,Group 2,2010,1996,0.578150478980944,false,-14.0,-6.0,-0.458012980340195,0,0.0,6.37976804179513,1.0
214,31,6.25963054315438,Group 2,2010,1997,-0.222747396834597,false,-13.0,-6.0,0.444403968899056,0,0.0,6.48128711521884,2.0
214,31,6.25963054315438,Group 2,2010,1998,0.308996018760947,false,-12.0,-6.0,0.41247609082003,0,0.0,6.98110265273535,1.0
214,31,6.25963054315438,Group 2,2010,1999,-0.768877644582516,false,-11.0,-6.0,-1.69329851267517,0,0.0,3.79745438589669,2.0
214,31,6.25963054315438,Group 2,2010,2000,-0.0756384933550479,false,-10.0,-6.0,-0.0386533967792253,0,0.0,6.1453386530201,0.5
214,31,6.25963054315438,Group 2,2010,2001,1.66743061499535,false,-9.0,-6.0,-0.220440621984793,0,0.0,7.70662053616494,1.0
214,31,6.25963054315438,Group 2,2010,2002,-0.102653418220163,false,-8.0,-6.0,0.233313037200528,0,0.0,6.39029016213474,0.5
214,31,6.25963054315438,Group 2,2010,2003,0.160808421790052,false,-7.0,-6.0,2.91408829496452,0,0.0,9.33452725990895,1.0
214,31,6.25963054315438,Group 2,2010,2004,-1.1789408927402,false,-6.0,-6.0,0.592159686146424,0,0.0,5.6728493365606,0.5
214,31,6.25963054315438,Group 2,2010,2005,0.146368757187695,false,-5.0,-5.0,-0.0909834245563228,0,0.0,6.31501587578575,0.5
214,31,6.25963054315438,Group 2,2010,2006,-1.34041944225193,false,-4.0,-4.0,0.661947015583573,0,0.0,5.58115811648602,2.0
214,31,6.25963054315438,Group 2,2010,2007,-1.09467878873173,false,-3.0,-3.0,-0.991873601388804,0,0.0,4.17307815303384,1.0
214,31,6.25963054315438,Group 2,2010,2008,-0.175103410237291,false,-2.0,-2.0,-0.537103960588329,0,0.0,5.54742317232876,2.0
214,31,6.25963054315438,Group 2,2010,2009,0.500130788546926,false,-1.0,-1.0,-0.860184395312474,0,0.0,5.89957693638883,0.5
214,31,6.25963054315438,Group 2,2010,2010,-0.315430931188355,true,0.0,0.0,0.625605793071441,1,0.0,7.56980540503746,0.5
214,31,6.25963054315438,Group 2,2010,2011,0.683461375030219,true,1.0,1.0,-0.16086853165019,1,0.15,7.9322233865344,1.5
214,31,6.25963054315438,Group 2,2010,2012,-0.0824967090804019,true,2.0,2.0,2.79251891580251,1,0.3,10.2696527498765,0.5
214,31,6.25963054315438,Group 2,2010,2013,-0.33614395641908,true,3.0,3.0,0.578307205475783,1,0.45,7.95179379221108,1.0
214,31,6.25963054315438,Group 2,2010,2014,0.0601474573058895,true,4.0,4.0,-0.892833098268631,1,0.6,7.02694490219163,0.5
214,31,6.25963054315438,Group 2,2010,2015,0.2999485238886,true,5.0,5.0,-0.173377608163251,1,0.75,8.13620145887973,1.5
214,31,6.25963054315438,Group 2,2010,2016,0.0826649639044185,true,6.0,6.0,0.447093293691008,1,0.9,8.6893888007498,0.5
214,31,6.25963054315438,Group 2,2010,2017,-0.891396575552146,true,7.0,6.0,-1.45120794482616,1,1.05,5.96702602277607,2.0
214,31,6.25963054315438,Group 2,2010,2018,-0.226305532012026,true,8.0,6.0,1.32292290849802,1,1.2,9.55624791964037,2.0
214,31,6.25963054315438,Group 2,2010,2019,1.89594818613468,true,9.0,6.0,0.937710282137615,1,1.35,11.4432890114267,1.5
214,31,6.25963054315438,Group 2,2010,2020,1.40982414611072,true,10.0,6.0,-0.88138067623429,1,1.5,9.28807401303081,0.5
215,9,0.821038190512413,Group 2,2010,1990,0.122601439077198,false,-20.0,-6.0,1.47112730173984,0,0.0,2.41476693132945,2.0
215,9,0.821038190512413,Group 2,2010,1991,-0.421017916195944,false,-19.0,-6.0,2.00412587553153,0,0.0,2.404146149848,2.0
215,9,0.821038190512413,Group 2,2010,1992,-0.324287345478714,false,-18.0,-6.0,-0.475182256028725,0,0.0,0.0215685890049737,0.5
215,9,0.821038190512413,Group 2,2010,1993,1.37389565067749,false,-17.0,-6.0,-0.0556042341018568,0,0.0,2.13932960708804,0.5
215,9,0.821038190512413,Group 2,2010,1994,-0.0563064793561992,false,-16.0,-6.0,1.27518355302264,0,0.0,2.03991526417885,2.0
215,9,0.821038190512413,Group 2,2010,1995,-0.38221279438017,false,-15.0,-6.0,2.49494686798734,0,0.0,2.93377226411958,2.0
215,9,0.821038190512413,Group 2,2010,1996,-0.109713376780162,false,-14.0,-6.0,0.782085699557859,0,0.0,1.49341051329011,1.0
215,9,0.821038190512413,Group 2,2010,1997,1.25023865030107,false,-13.0,-6.0,-0.849476806459255,0,0.0,1.22180003435423,1.5
215,9,0.821038190512413,Group 2,2010,1998,-1.54946251397615,false,-12.0,-6.0,0.15439776943402,0,0.0,-0.574026554029714,2.0
215,9,0.821038190512413,Group 2,2010,1999,1.24686292477795,false,-11.0,-6.0,-0.451728533657459,0,0.0,1.61617258163291,1.0
215,9,0.821038190512413,Group 2,2010,2000,-0.261714620061659,false,-10.0,-6.0,0.719040957036246,0,0.0,1.278364527487,1.5
215,9,0.821038190512413,Group 2,2010,2001,-0.832003764901182,false,-9.0,-6.0,-1.854537841666,0,0.0,-1.86550341605477,1.0
215,9,0.821038190512413,Group 2,2010,2002,-0.175063736247035,false,-8.0,-6.0,-1.8618819072012,0,0.0,-1.21590745293582,2.0
215,9,0.821038190512413,Group 2,2010,2003,1.41063903115913,false,-7.0,-6.0,0.0522128849545857,0,0.0,2.28389010662613,1.0
215,9,0.821038190512413,Group 2,2010,2004,0.886153894218956,false,-6.0,-6.0,0.297386401657054,0,0.0,2.00457848638842,0.5
215,9,0.821038190512413,Group 2,2010,2005,-0.317375576289543,false,-5.0,-5.0,-1.70577193733137,0,0.0,-1.2021093231085,0.5
215,9,0.821038190512413,Group 2,2010,2006,-0.183851888416648,false,-4.0,-4.0,-0.457623227274858,0,0.0,0.179563074820908,1.5
215,9,0.821038190512413,Group 2,2010,2007,0.30658017982888,false,-3.0,-3.0,-0.0807279327590564,0,0.0,1.04689043758224,1.0
215,9,0.821038190512413,Group 2,2010,2008,0.33935884087289,false,-2.0,-2.0,0.941599546080032,0,0.0,2.10199657746534,1.5
215,9,0.821038190512413,Group 2,2010,2009,1.44602539877261,false,-1.0,-1.0,0.256116048020586,0,0.0,2.52317963730561,1.0
215,9,0.821038190512413,Group 2,2010,2010,-0.51228794847042,true,0.0,0.0,0.0994946773222139,1,0.0,1.40824491936421,2.0
215,9,0.821038190512413,Group 2,2010,2011,0.128643753322952,true,1.0,1.0,0.928092702590939,1,0.15,3.0277746464263,0.5
215,9,0.821038190512413,Group 2,2010,2012,-0.137512185289553,true,2.0,2.0,0.383047283291218,1,0.3,2.36657328851408,1.5
215,9,0.821038190512413,Group 2,2010,2013,0.529750690556753,true,3.0,3.0,-0.146743702531825,1,0.45,2.65404517853734,2.0
215,9,0.821038190512413,Group 2,2010,2014,0.458030611601689,true,4.0,4.0,-0.552266984026325,1,0.6,2.32680181808778,0.5
215,9,0.821038190512413,Group 2,2010,2015,1.23187945812188,true,5.0,5.0,0.686329088293365,1,0.75,4.48924673692766,1.5
215,9,0.821038190512413,Group 2,2010,2016,-0.0985134293454162,true,6.0,6.0,-0.753381177479417,1,0.9,1.86914358368758,2.0
215,9,0.821038190512413,Group 2,2010,2017,-0.0801417923739372,true,7.0,6.0,-1.43868299180334,1,1.05,1.35221340633513,1.5
215,9,0.821038190512413,Group 2,2010,2018,0.122383845557281,true,8.0,6.0,-0.157921683205545,1,1.2,2.98550035286415,2.0
215,9,0.821038190512413,Group 2,2010,2019,-0.780747605515093,true,9.0,6.0,-3.00213703057989,1,1.35,-0.611846445582569,0.5
215,9,0.821038190512413,Group 2,2010,2020,1.20979607558441,true,10.0,6.0,0.501326995533651,1,1.5,5.03216126163047,2.0
216,31,5.3911126976938,Group 2,2010,1990,-0.206575616572926,false,-20.0,-6.0,-0.730972826190886,0,0.0,4.45356425492999,0.5
216,31,5.3911126976938,Group 2,2010,1991,-1.23224656671573,false,-19.0,-6.0,0.85355914319115,0,0.0,5.01242527416922,1.0
216,31,5.3911126976938,Group 2,2010,1992,1.0193337774952,false,-18.0,-6.0,-0.103456949739998,0,0.0,6.306989525449,1.5
216,31,5.3911126976938,Group 2,2010,1993,-1.0382708836347,false,-17.0,-6.0,0.324516815379102,0,0.0,4.6773586294382,1.0
216,31,5.3911126976938,Group 2,2010,1994,-1.14195978335269,false,-16.0,-6.0,-0.0178602625713972,0,0.0,4.23129265176971,0.5
216,31,5.3911126976938,Group 2,2010,1995,-1.14463497017175,false,-15.0,-6.0,-0.181544994127031,0,0.0,4.06493273339502,2.0
216,31,5.3911126976938,Group 2,2010,1996,1.86559412025222,false,-14.0,-6.0,-0.00951277208948864,0,0.0,7.24719404585653,2.0
216,31,5.3911126976938,Group 2,2010,1997,-0.111648793830411,false,-13.0,-6.0,-0.295548475921078,0,0.0,4.98391542794231,1.5
216,31,5.3911126976938,Group 2,2010,1998,-0.961899315203843,false,-12.0,-6.0,0.559104557495254,0,0.0,4.98831793998521,1.5
216,31,5.3911126976938,Group 2,2010,1999,-0.435186736474721,false,-11.0,-6.0,2.29668782556888,0,0.0,7.25261378678795,0.5
216,31,5.3911126976938,Group 2,2010,2000,0.8338467762895,false,-10.0,-6.0,-0.364091624825421,0,0.0,5.86086784915788,2.0
216,31,5.3911126976938,Group 2,2010,2001,-0.333478476468732,false,-9.0,-6.0,-0.743979966692635,0,0.0,4.31365425453243,1.0
216,31,5.3911126976938,Group 2,2010,2002,0.873598369141077,false,-8.0,-6.0,-0.45654611794437,0,0.0,5.80816494889051,1.5
216,31,5.3911126976938,Group 2,2010,2003,-0.603619742137417,false,-7.0,-6.0,-0.112274202711252,0,0.0,4.67521875284513,2.0
216,31,5.3911126976938,Group 2,2010,2004,2.34788276622811,false,-6.0,-6.0,-0.71165106265963,0,0.0,7.02734440126228,2.0
216,31,5.3911126976938,Group 2,2010,2005,0.449399594834226,false,-5.0,-5.0,0.0641509093347955,0,0.0,5.90466320186282,0.5
216,31,5.3911126976938,Group 2,2010,2006,0.138278338608103,false,-4.0,-4.0,-0.257232664755601,0,0.0,5.2721583715463,0.5
216,31,5.3911126976938,Group 2,2010,2007,-0.0549454405702661,false,-3.0,-3.0,-0.306463150622158,0,0.0,5.02970410650137,1.0
216,31,5.3911126976938,Group 2,2010,2008,0.759902808952655,false,-2.0,-2.0,-1.67797995147574,0,0.0,4.47303555517071,2.0
216,31,5.3911126976938,Group 2,2010,2009,-0.341287592245386,false,-1.0,-1.0,-0.739023820788847,0,0.0,4.31080128465957,1.0
216,31,5.3911126976938,Group 2,2010,2010,-0.58860462296598,true,0.0,0.0,-0.478366080494903,1,0.0,5.32414199423292,1.0
216,31,5.3911126976938,Group 2,2010,2011,0.981067755255022,true,1.0,1.0,0.930975731584474,1,0.15,8.4531561845333,1.5
216,31,5.3911126976938,Group 2,2010,2012,0.571501119414092,true,2.0,2.0,0.28074218160466,1,0.3,7.54335599871255,1.0
216,31,5.3911126976938,Group 2,2010,2013,1.45813096463916,true,3.0,3.0,-0.859957257625184,1,0.45,7.43928640470778,1.0
216,31,5.3911126976938,Group 2,2010,2014,0.480494907398705,true,4.0,4.0,1.24659311354582,1,0.6,8.71820071863832,1.5
216,31,5.3911126976938,Group 2,2010,2015,0.590741578947479,true,5.0,5.0,-0.111144810915794,1,0.75,7.62070946572548,1.5
216,31,5.3911126976938,Group 2,2010,2016,0.316183733146733,true,6.0,6.0,0.604327395784733,1,0.9,8.21162382662526,1.5
216,31,5.3911126976938,Group 2,2010,2017,-1.83207664873888,true,7.0,6.0,-1.41112951939942,1,1.05,4.1979065295555,1.0
216,31,5.3911126976938,Group 2,2010,2018,-1.71850930253549,true,8.0,6.0,-1.42701646031999,1,1.2,4.44558693483832,1.0
216,31,5.3911126976938,Group 2,2010,2019,-0.595186101928579,true,9.0,6.0,0.0627828536507268,1,1.35,7.20870944941595,1.5
216,31,5.3911126976938,Group 2,2010,2020,-0.631871224551078,true,10.0,6.0,1.27814935492622,1,1.5,8.53739082806894,2.0
217,8,1.37100856751902,Group 1,2000,1990,-0.60486166299098,false,-10.0,-6.0,-0.991091626832363,0,0.0,-0.224944722304324,0.5
217,8,1.37100856751902,Group 1,2000,1991,0.896735042934404,false,-9.0,-6.0,-0.938724326872107,0,0.0,1.32901928358132,1.5
217,8,1.37100856751902,Group 1,2000,1992,0.296029211097762,false,-8.0,-6.0,1.32863377965319,0,0.0,2.99567155826997,0.5
217,8,1.37100856751902,Group 1,2000,1993,-1.19641807241055,false,-7.0,-6.0,-0.370920774940138,0,0.0,-0.196330279831666,1.5
217,8,1.37100856751902,Group 1,2000,1994,-1.52030641495404,false,-6.0,-6.0,0.924781902065632,0,0.0,0.775484054630612,1.0
217,8,1.37100856751902,Group 1,2000,1995,1.83218562222634,false,-5.0,-5.0,-0.721397786471352,0,0.0,2.48179640327401,1.5
217,8,1.37100856751902,Group 1,2000,1996,0.334185987931927,false,-4.0,-4.0,1.662181079356,0,0.0,3.36737563480694,2.0
217,8,1.37100856751902,Group 1,2000,1997,1.39565586769136,false,-3.0,-3.0,-0.856402821902729,0,0.0,1.91026161330765,2.0
217,8,1.37100856751902,Group 1,2000,1998,-0.494936708678335,false,-2.0,-2.0,0.383187293542415,0,0.0,1.2592591523831,2.0
217,8,1.37100856751902,Group 1,2000,1999,0.138135403583069,false,-1.0,-1.0,-0.0259589873534837,0,0.0,1.4831849837486,2.0
217,8,1.37100856751902,Group 1,2000,2000,-0.322395320734657,true,0.0,0.0,1.09087207462882,2,0.0,4.13948532141318,1.0
217,8,1.37100856751902,Group 1,2000,2001,0.696583212672833,true,1.0,1.0,-0.779163032832105,2,0.05,3.33842874735975,1.5
217,8,1.37100856751902,Group 1,2000,2002,0.413202788008418,true,2.0,2.0,-1.58835430274764,2,0.1,2.2958570527798,1.5
217,8,1.37100856751902,Group 1,2000,2003,-0.327949330913257,true,3.0,3.0,-0.653165336371419,2,0.15,2.53989390023434,1.5
217,8,1.37100856751902,Group 1,2000,2004,0.773168792140842,true,4.0,4.0,-0.487822594928401,2,0.2,3.85635476473146,1.5
217,8,1.37100856751902,Group 1,2000,2005,-1.58380057523408,true,5.0,5.0,-1.90371810620724,2,0.25,0.133489886077701,1.0
217,8,1.37100856751902,Group 1,2000,2006,1.17630343629843,true,6.0,6.0,-0.0319845930315066,2,0.3,4.81532741078594,1.5
217,8,1.37100856751902,Group 1,2000,2007,-0.212878555079635,true,7.0,6.0,1.95954368903209,2,0.35,5.46767370147147,1.0
217,8,1.37100856751902,Group 1,2000,2008,0.35815550404253,true,8.0,6.0,1.3887454876771,2,0.4,5.51790955923865,1.5
217,8,1.37100856751902,Group 1,2000,2009,0.283405085970086,true,9.0,6.0,0.0694115858484839,2,0.45,4.17382523933759,0.5
217,8,1.37100856751902,Group 1,2000,2010,-0.249472344156328,true,10.0,6.0,-1.25336783495185,2,0.5,2.36816838841084,0.5
217,8,1.37100856751902,Group 1,2000,2011,0.771938771060276,true,11.0,6.0,2.26053865426145,2,0.55,6.95348599284075,2.0
217,8,1.37100856751902,Group 1,2000,2012,-1.18110883276717,true,12.0,6.0,-0.452980182542488,2,0.6,2.33691955220936,2.0
217,8,1.37100856751902,Group 1,2000,2013,1.14988271830331,true,13.0,6.0,-0.289571971146899,2,0.65,4.88131931467543,0.5
217,8,1.37100856751902,Group 1,2000,2014,2.0416915770083,true,14.0,6.0,0.294820940325592,2,0.7,6.40752108485291,2.0
217,8,1.37100856751902,Group 1,2000,2015,0.851044049437379,true,15.0,6.0,0.975018883985006,2,0.75,5.9470715009414,2.0
217,8,1.37100856751902,Group 1,2000,2016,0.119005980079095,true,16.0,6.0,0.383365171063595,2,0.8,4.67337971866171,1.5
217,8,1.37100856751902,Group 1,2000,2017,1.07245868094257,true,17.0,6.0,-0.514412292376577,2,0.85,4.77905495608501,1.0
217,8,1.37100856751902,Group 1,2000,2018,0.783827270867926,true,18.0,6.0,-0.342856517641207,2,0.9,4.71197932074574,1.5
217,8,1.37100856751902,Group 1,2000,2019,-1.48147604990371,true,19.0,6.0,0.25908093135804,2,0.95,3.09861344897334,1.0
217,8,1.37100856751902,Group 1,2000,2020,-0.642885789340594,true,20.0,6.0,-0.0125926139123381,2,1.0,3.71553016426609,1.0
218,27,3.52552714996965,Group 3,0,1990,0.72249138628966,false,Inf,Inf,0.0623655650865358,0,0.0,4.31038410134585,1.5
218,27,3.52552714996965,Group 3,0,1991,1.17312982373232,false,Inf,Inf,-1.03322750213564,0,0.0,3.66542947156633,0.5
218,27,3.52552714996965,Group 3,0,1992,0.901683762951861,false,Inf,Inf,1.52220938972149,0,0.0,5.94942030264301,2.0
218,27,3.52552714996965,Group 3,0,1993,0.133049968382791,false,Inf,Inf,0.24886202732341,0,0.0,3.90743914567585,1.5
218,27,3.52552714996965,Group 3,0,1994,0.933655613782274,false,Inf,Inf,0.748010769930152,0,0.0,5.20719353368208,0.5
218,27,3.52552714996965,Group 3,0,1995,-1.14743847071154,false,Inf,Inf,-1.07112002165628,0,0.0,1.30696865760184,1.5
218,27,3.52552714996965,Group 3,0,1996,-0.245993231818058,false,Inf,Inf,-0.376293488527649,0,0.0,2.90324042962395,1.0
218,27,3.52552714996965,Group 3,0,1997,-1.66275751937483,false,Inf,Inf,-1.09702245709775,0,0.0,0.765747173497078,1.5
218,27,3.52552714996965,Group 3,0,1998,-1.02364449348884,false,Inf,Inf,-0.993620258995644,0,0.0,1.50826239748517,2.0
218,27,3.52552714996965,Group 3,0,1999,-0.219147415835093,false,Inf,Inf,0.332860147685279,0,0.0,3.63923988181984,2.0
218,27,3.52552714996965,Group 3,0,2000,1.47649076839397,false,Inf,Inf,-0.142243141834538,0,0.0,4.85977477652909,0.5
218,27,3.52552714996965,Group 3,0,2001,0.420264778028338,false,Inf,Inf,1.25767912504382,0,0.0,5.20347105304181,1.5
218,27,3.52552714996965,Group 3,0,2002,0.307166582154369,false,Inf,Inf,1.40286770996961,0,0.0,5.23556144209363,1.0
218,27,3.52552714996965,Group 3,0,2003,0.0968460901392133,false,Inf,Inf,0.808797847755565,0,0.0,4.43117108786443,1.5
218,27,3.52552714996965,Group 3,0,2004,-1.42779548000152,false,Inf,Inf,-0.4772751935046,0,0.0,1.62045647646354,0.5
218,27,3.52552714996965,Group 3,0,2005,-0.775966792486751,false,Inf,Inf,-1.09587779815008,0,0.0,1.65368255933283,1.0
218,27,3.52552714996965,Group 3,0,2006,-0.318784735908387,false,Inf,Inf,-1.05999493583851,0,0.0,2.14674747822276,1.5
218,27,3.52552714996965,Group 3,0,2007,-0.567792990273854,false,Inf,Inf,0.102439873750367,0,0.0,3.06017403344617,1.5
218,27,3.52552714996965,Group 3,0,2008,0.395056043984036,false,Inf,Inf,-0.880080278065046,0,0.0,3.04050291588864,2.0
218,27,3.52552714996965,Group 3,0,2009,-0.60358258094212,false,Inf,Inf,0.0971796833131497,0,0.0,3.01912425234068,2.0
218,27,3.52552714996965,Group 3,0,2010,1.16229498085938,false,Inf,Inf,1.46152143106691,0,0.0,6.14934356189594,0.5
218,27,3.52552714996965,Group 3,0,2011,-0.792722693540511,false,Inf,Inf,1.14747135217297,0,0.0,3.88027580860211,1.0
218,27,3.52552714996965,Group 3,0,2012,-1.51111623340637,false,Inf,Inf,0.408338827994278,0,0.0,2.42274974455756,0.5
218,27,3.52552714996965,Group 3,0,2013,-0.449279869599635,false,Inf,Inf,-1.00408755410967,0,0.0,2.07215972626035,0.5
218,27,3.52552714996965,Group 3,0,2014,0.670301884921766,false,Inf,Inf,0.915775162757519,0,0.0,5.11160419764894,2.0
218,27,3.52552714996965,Group 3,0,2015,0.559837053304616,false,Inf,Inf,0.766571699313638,0,0.0,4.85193590258791,1.0
218,27,3.52552714996965,Group 3,0,2016,0.982215672237689,false,Inf,Inf,-2.01270354547639,0,0.0,2.49503927673095,2.0
218,27,3.52552714996965,Group 3,0,2017,0.140777612655913,false,Inf,Inf,0.137030771007227,0,0.0,3.80333553363279,2.0
218,27,3.52552714996965,Group 3,0,2018,0.024176552276661,false,Inf,Inf,0.367190024169701,0,0.0,3.91689372641602,1.5
218,27,3.52552714996965,Group 3,0,2019,-0.433843459594386,false,Inf,Inf,-0.171419851378333,0,0.0,2.92026383899693,1.5
